projectid,project_oid,subject,body,category,category_name,area,area_name,region,region_name,company_ad,price,rooms,size,ward,ward_name,price_million_per_m2,location,longitude,latitude,zero_deposit,street_name,area_v2,web_url,facilities_key,surrounding_key,investor_id,investor_name
2624,807459125,5195,4729,1010,0,115,1,13,36,True,1900000000.0,3.0,75.0,9518.0,364,25.33333333333333,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,6866,2028,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,165,106.6439,10.7109,False,18,1,1011,167,122,1098,356
2624,807459125,6100,10136,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,167,106.6441,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,942,9298,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,167,106.6441,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3797,3673,1010,0,115,1,13,36,True,1360000000.0,2.0,50.0,9518.0,364,27.2,167,106.6441,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,6867,6899,1010,0,115,1,13,36,True,1850000000.0,3.0,78.0,9518.0,364,23.71794871794872,165,106.6439,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,7961,7307,1010,0,115,1,13,36,True,1330000000.0,2.0,50.0,9518.0,364,26.6,165,106.6439,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,7172,6472,1010,0,115,1,13,36,True,1350000000.0,2.0,55.0,9518.0,364,24.545454545454547,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,5977,10146,1010,0,115,1,13,36,True,1275000000.0,2.0,50.0,9518.0,364,25.5,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,5883,4298,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,5035,10080,1010,0,115,1,13,36,True,1900000000.0,3.0,78.0,9518.0,364,24.35897435897436,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,6124,9285,1010,0,115,1,13,36,True,1320000000.0,2.0,50.0,9518.0,364,26.4,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3742,4294,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,900,7971,1010,0,115,1,13,36,True,1390000000.0,2.0,55.0,9518.0,364,25.272727272727277,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,6864,9928,1010,0,115,1,13,36,True,1350000000.0,2.0,55.0,9518.0,364,24.545454545454547,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,1103,9298,1010,0,115,1,13,36,True,1290000000.0,2.0,50.0,9518.0,364,25.8,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,1068,4553,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,168,106.64413,10.71096,False,483,1,1011,167,122,1098,356
2624,807459125,5121,3601,1010,0,115,1,13,36,True,1420000000.0,2.0,55.0,9518.0,364,25.818181818181817,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,5979,10132,1010,0,115,1,13,36,True,1320000000.0,2.0,50.0,9518.0,364,26.4,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3783,10130,1010,0,115,1,13,36,True,1900000000.0,3.0,78.0,9518.0,364,24.35897435897436,164,106.6437,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3745,9296,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,167,106.6441,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,5989,5375,1010,0,115,1,13,36,True,1310000000.0,1.0,50.0,9518.0,364,26.2,167,106.6441,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,8831,7968,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,168,106.64413,10.71096,False,483,1,1011,167,122,1098,356
2624,807459125,165,4292,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,168,106.64413,10.71096,False,483,1,1011,167,122,1098,356
2624,807459125,3857,4554,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,168,106.64413,10.71096,False,483,1,1011,167,122,1098,356
2624,807459125,3574,9948,1010,0,115,1,13,36,False,1420000000.0,2.0,55.0,9518.0,364,25.818181818181817,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3619,6656,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3727,4295,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,6025,3773,1010,0,115,1,13,36,True,1350000000.0,2.0,55.0,9518.0,364,24.545454545454547,165,106.6439,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3789,3728,1010,0,115,1,13,36,True,1430000000.0,2.0,55.0,9518.0,364,26.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,9047,4471,1010,0,115,1,13,36,True,1390000000.0,2.0,55.0,9518.0,364,25.272727272727277,168,106.64413,10.71096,False,483,1,1011,167,122,1098,356
2624,807459125,3634,7969,1010,0,115,1,13,36,True,1360000000.0,2.0,50.0,9518.0,364,27.2,168,106.64413,10.71096,False,483,1,1011,167,122,1098,356
2624,807459125,7566,9159,1010,0,115,1,13,36,True,1530000000.0,2.0,55.0,9518.0,364,27.818181818181817,168,106.64413,10.71096,False,483,1,1011,167,122,1098,356
2624,807459125,7901,9704,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,163,106.6436,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,4054,10200,1010,0,115,1,13,36,True,1300000000.0,2.0,50.0,9518.0,364,26.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3795,10133,1010,0,115,1,13,36,True,1420000000.0,2.0,55.0,9518.0,364,25.818181818181817,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3555,10135,1010,0,115,1,13,36,True,1515000000.0,2.0,55.0,9518.0,364,27.545454545454547,164,106.6437,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,6014,3776,1010,0,115,1,13,36,True,1350000000.0,2.0,50.0,9518.0,364,27.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,7083,10065,1010,0,115,1,13,36,True,1580000000.0,2.0,55.0,9518.0,364,28.727272727272727,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,6106,10144,1010,0,115,1,13,36,True,1290000000.0,2.0,50.0,9518.0,364,25.8,163,106.6436,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,3540,7166,1010,0,115,1,13,36,False,1500000000.0,2.0,55.0,9518.0,364,27.272727272727277,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,2584,628,1010,0,115,1,13,36,False,1500000000.0,2.0,50.0,9518.0,364,30.0,166,106.644,10.7109,False,483,1,1011,167,122,1098,356
2624,807459125,5509,7210,1010,0,115,1,13,36,False,1550000000.0,2.0,55.0,9518.0,364,28.181818181818183,166,106.644,10.7109,False,18,1,1011,167,122,1098,356
109,1782368488,6054,5504,1010,0,96,46,13,36,True,8000000000.0,2.0,61.0,9219.0,55,131.14754098360655,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,630,6909,1010,0,96,46,13,36,True,4980000000.0,1.0,49.0,9219.0,55,101.63265306122447,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,473,9670,1010,0,96,46,13,36,True,8000000000.0,2.0,61.0,9219.0,55,131.14754098360655,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,5962,5500,1010,0,96,46,13,36,True,11000000000.0,2.0,78.0,9219.0,55,141.02564102564102,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,220,7268,1020,1,96,46,13,36,False,560000000000.0,5.0,437.5,9219.0,55,1280.0,653,106.7071,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,1026,6945,1010,0,96,46,13,36,True,9000000000.0,2.0,78.5,9219.0,55,114.64968152866244,652,106.707,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,7294,6653,1010,0,96,46,13,36,True,4800000000.0,1.0,55.0,9219.0,55,87.27272727272727,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,3912,3918,1010,0,96,46,13,36,True,3810000000.0,3.0,10.0,9219.0,55,381.0,653,106.7071,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,8777,7849,1010,0,96,46,13,36,True,11800000000.0,2.0,67.6998,9219.0,55,174.29889010011848,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,6387,5194,1010,0,96,46,13,36,True,18000000000.0,3.0,118.0,9219.0,55,152.54237288135593,653,106.7071,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,9700,2522,1010,0,96,46,13,36,False,8500000000.0,1.0,60.0,9219.0,55,141.66666666666666,653,106.7071,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,9199,4778,1010,0,96,46,13,36,False,4900000000.0,1.0,50.0,9219.0,55,98.0,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,9338,4380,1010,0,96,46,13,36,False,10000000000.0,2.0,80.0,9219.0,55,125.0,653,106.7071,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,2484,4118,1010,0,96,46,13,36,True,5600000000.0,1.0,50.0,9219.0,55,112.0,653,106.7071,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,1005,6946,1010,0,96,46,13,36,True,9000000000.0,2.0,74.0,9219.0,55,121.62162162162164,652,106.707,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,10125,9235,1010,0,96,46,13,36,False,8000000000.0,2.0,70.0,9219.0,55,114.28571428571428,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,579,5098,1010,0,96,46,13,36,True,21000000000.0,3.0,118.0,9219.0,55,177.96610169491527,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,9394,9123,1010,0,96,46,13,36,False,9688888888.0,2.0,74.0,9219.0,55,130.9309309189189,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,2220,643,1010,0,96,46,13,36,False,8800000000.0,2.0,70.0,9219.0,55,125.71428571428572,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,5306,6591,1020,1,96,46,13,36,True,561000000000.0,7.0,438.0,9219.0,55,1280.8219178082193,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,5222,8708,1010,0,96,46,13,36,True,16000000000.0,3.0,121.0,9219.0,55,132.23140495867767,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,10126,9238,1010,0,96,46,13,36,False,23500000000.0,3.0,118.0,9219.0,55,199.15254237288136,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,12,789,1010,0,96,46,13,36,False,8300000000.0,2.0,70.0,9219.0,55,118.57142857142856,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,3651,2814,1010,0,96,46,13,36,True,21000000000.0,3.0,111.0,9219.0,55,189.1891891891892,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,6618,5097,1010,0,96,46,13,36,True,14000000000.0,3.0,100.0,9219.0,55,140.0,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,5984,3932,1010,0,96,46,13,36,True,4800000000.0,1.0,50.0,9219.0,55,96.0,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,9551,9122,1010,0,96,46,13,36,False,9688000000.0,2.0,74.0,9219.0,55,130.9189189189189,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,8538,6963,1010,0,96,46,13,36,True,9000000000.0,2.0,78.5,9219.0,55,114.64968152866244,652,106.707,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,2826,3532,1010,0,96,46,13,36,True,11300000000.0,2.0,70.3,9219.0,55,160.73968705547654,653,106.7071,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,587,5193,1010,0,96,46,13,36,True,19000000000.0,3.0,121.0,9219.0,55,157.02479338842974,654,106.70712,10.77779,False,780,46,1282,332,187,53,520
109,1782368488,578,1725,1010,0,96,46,13,36,True,14000000000.0,3.0,99.0,9219.0,55,141.41414141414143,652,106.707,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,537,9230,1010,0,96,46,13,36,True,3456000000.0,3.0,99.0,9219.0,55,34.90909090909091,653,106.7071,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,562,5158,1010,0,96,46,13,36,True,7100000000.0,2.0,68.0,9219.0,55,104.41176470588236,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,4305,2076,1010,0,96,46,13,36,False,10500000000.0,2.0,74.0,9219.0,55,141.8918918918919,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,8363,9479,1010,0,96,46,13,36,False,3550000000.0,3.0,10.0,9219.0,55,355.0,652,106.707,10.7777,False,1195,46,1282,332,187,53,520
109,1782368488,5442,5178,1010,0,96,46,13,36,False,7800000000.0,2.0,70.0,9219.0,55,111.42857142857144,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,6414,4952,1010,0,96,46,13,36,False,7100000000.0,2.0,69.0,9219.0,55,102.89855072463769,652,106.707,10.7777,False,780,46,1282,332,187,53,520
109,1782368488,5170,312,1010,0,96,46,13,36,True,7600000000.0,2.0,68.0,9219.0,55,111.76470588235294,654,106.70712,10.77779,False,780,46,1282,332,187,53,520
143,77602538,4576,4584,1010,0,112,79,13,36,True,1350000000.0,2.0,64.0,9299.0,11,21.09375,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,1937,868,1010,0,112,79,13,36,True,3350000000.0,2.0,56.0,9299.0,11,59.82142857142857,973,106.6685,10.813,False,322,79,76,400,140,208,513
143,77602538,2052,8423,1010,0,112,79,13,36,True,5590000000.0,3.0,96.0,9299.0,11,58.22916666666666,973,106.6685,10.813,False,322,79,76,400,140,208,513
143,77602538,5325,8444,1010,0,112,79,13,36,True,5500000000.0,3.0,96.0,9299.0,11,57.29166666666666,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,2955,8455,1010,0,112,79,13,36,True,3880000000.0,2.0,69.0,9299.0,11,56.231884057971016,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,2051,870,1010,0,112,79,13,36,True,5490000000.0,3.0,96.0,9299.0,11,57.1875,973,106.6685,10.813,False,322,79,76,400,140,208,513
143,77602538,1940,881,1010,0,112,79,13,36,True,3880000000.0,2.0,69.0,9299.0,11,56.231884057971016,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,2050,869,1010,0,112,79,13,36,True,6050000000.0,3.0,91.0,9299.0,11,66.48351648351648,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,69,8471,1010,0,112,79,13,36,True,2570000000.0,1.0,42.0,9299.0,11,61.19047619047619,976,106.66851,10.81323,False,630,79,76,400,140,208,513
143,77602538,4893,4234,1010,0,112,79,13,36,True,1825000000.0,2.0,10.0,9299.0,11,182.5,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,5326,6816,1010,0,112,79,13,36,True,5480000000.0,3.0,96.0,9299.0,11,57.083333333333336,975,106.6685,10.8132,False,322,79,76,400,140,208,513
143,77602538,685,1245,1010,0,112,79,13,36,True,6000000000.0,3.0,100.0,9299.0,11,60.0,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,874,9649,1010,0,112,79,13,36,True,1886000000.0,2.0,10.0,9299.0,11,188.6,975,106.6685,10.8132,False,322,79,76,400,140,208,513
143,77602538,6171,4840,1010,0,112,79,13,36,False,1515000000.0,2.0,69.0,9299.0,11,21.956521739130437,975,106.6685,10.8132,False,630,79,76,400,140,208,513
143,77602538,1222,4903,1010,0,112,79,13,36,True,6200000000.0,3.0,92.0,9299.0,11,67.3913043478261,974,106.6685,10.8131,False,322,79,76,400,140,208,513
143,77602538,8138,3245,1010,0,112,79,13,36,False,3100000000.0,1.0,50.0,9299.0,11,62.0,973,106.6685,10.813,False,322,79,76,400,140,208,513
13,1793622600,4074,5469,1010,0,103,55,13,36,True,2500000000.0,2.0,60.0,9452.0,21,41.66666666666666,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,2452,844,1010,0,103,55,13,36,False,2500000000.0,2.0,60.0,9452.0,21,41.66666666666666,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,8672,7797,1010,0,103,55,13,36,True,3850000000.0,2.0,92.0,9452.0,21,41.84782608695652,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,7462,10328,1010,0,103,55,13,36,True,3300000000.0,2.0,75.0,9452.0,21,44.0,299,106.6494,10.7316,False,599,55,1190,221,109,209,415
13,1793622600,7773,2059,1010,0,103,55,13,36,False,1990000000.0,2.0,10.0,9452.0,21,199.0,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,9203,5640,1010,0,103,55,13,36,True,3150000000.0,2.0,68.0,9452.0,21,46.3235294117647,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,1692,6046,1010,0,103,55,13,36,True,2800000000.0,2.0,68.0,9452.0,21,41.1764705882353,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1632,4005,1010,0,103,55,13,36,True,2800000000.0,2.0,68.0,9452.0,21,41.1764705882353,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,3937,3900,1010,0,103,55,13,36,True,2850000000.0,2.0,68.0,9452.0,21,41.91176470588236,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,3936,3899,1010,0,103,55,13,36,True,2650000000.0,2.0,68.0,9452.0,21,38.97058823529412,295,106.6493,10.7315,False,782,55,1190,221,109,209,415
13,1793622600,3935,4004,1010,0,103,55,13,36,True,2650000000.0,2.0,68.0,9452.0,21,38.97058823529412,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,3459,2327,1010,0,103,55,13,36,True,3180000000.0,2.0,68.0,9452.0,21,46.76470588235294,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,7247,10175,1010,0,103,55,13,36,True,3700000000.0,2.0,76.0,9452.0,21,48.68421052631579,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1393,5642,1010,0,103,55,13,36,True,3500000000.0,2.0,75.0,9452.0,21,46.66666666666666,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,1634,5815,1010,0,103,55,13,36,True,4400000000.0,3.0,97.0,9452.0,21,45.36082474226804,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,9051,9120,1010,0,103,55,13,36,True,2750000000.0,2.0,68.0,9452.0,21,40.44117647058823,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1567,5640,1010,0,103,55,13,36,True,3150000000.0,2.0,68.0,9452.0,21,46.3235294117647,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1393,5643,1010,0,103,55,13,36,True,3500000000.0,2.0,75.0,9452.0,21,46.66666666666666,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,1634,5815,1010,0,103,55,13,36,True,4400000000.0,3.0,100.0,9452.0,21,44.0,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1568,5639,1010,0,103,55,13,36,True,3150000000.0,2.0,68.0,9452.0,21,46.3235294117647,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1704,231,1010,0,103,55,13,36,True,3150000000.0,2.0,68.0,9452.0,21,46.3235294117647,299,106.6494,10.7316,False,599,55,1190,221,109,209,415
13,1793622600,7455,8972,1010,0,103,55,13,36,True,1385000000.0,2.0,10.0,9452.0,21,138.5,300,106.6495,10.7317,False,599,55,1190,221,109,209,415
13,1793622600,1464,5641,1010,0,103,55,13,36,True,3290000000.0,2.0,68.0,9452.0,21,48.38235294117647,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,10079,6664,1010,0,103,55,13,36,True,2550000000.0,2.0,60.0,9452.0,21,42.5,300,106.6495,10.7317,False,782,55,1190,221,109,209,415
13,1793622600,5014,5822,1010,0,103,55,13,36,True,2700000000.0,2.0,60.0,9452.0,21,45.0,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1533,9215,1010,0,103,55,13,36,True,1550000000.0,2.0,68.0,9452.0,21,22.794117647058822,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,4486,8271,1010,0,103,55,13,36,False,3000000000.0,2.0,68.0,9452.0,21,44.11764705882353,293,106.6492,10.7314,False,599,55,1190,221,109,209,415
13,1793622600,1693,227,1010,0,103,55,13,36,True,3900000000.0,3.0,90.0,9452.0,21,43.333333333333336,299,106.6494,10.7316,False,599,55,1190,221,109,209,415
13,1793622600,1700,3117,1010,0,103,55,13,36,True,3100000000.0,2.0,68.0,9452.0,21,45.588235294117645,299,106.6494,10.7316,False,599,55,1190,221,109,209,415
13,1793622600,4118,222,1010,0,103,55,13,36,True,3100000000.0,2.0,68.0,9452.0,21,45.588235294117645,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,283,220,1010,0,103,55,13,36,True,3000000000.0,2.0,68.0,9452.0,21,44.11764705882353,291,106.6492,10.7313,False,782,55,1190,221,109,209,415
13,1793622600,5266,230,1010,0,103,55,13,36,True,2600000000.0,2.0,60.0,9452.0,21,43.333333333333336,299,106.6494,10.7316,False,599,55,1190,221,109,209,415
13,1793622600,1711,228,1010,0,103,55,13,36,True,2950000000.0,2.0,68.0,9452.0,21,43.38235294117647,299,106.6494,10.7316,False,599,55,1190,221,109,209,415
13,1793622600,8067,229,1010,0,103,55,13,36,True,2750000000.0,2.0,68.0,9452.0,21,40.44117647058823,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,1532,225,1010,0,103,55,13,36,True,3050000000.0,2.0,68.0,9452.0,21,44.85294117647059,299,106.6494,10.7316,False,599,55,1190,221,109,209,415
13,1793622600,3489,226,1010,0,103,55,13,36,True,3400000000.0,2.0,75.0,9452.0,21,45.333333333333336,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,3481,232,1010,0,103,55,13,36,True,3500000000.0,2.0,75.0,9452.0,21,46.66666666666666,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,3882,10281,1010,0,103,55,13,36,True,1535000000.0,2.0,75.0,9452.0,21,20.466666666666665,300,106.6495,10.7317,False,599,55,1190,221,109,209,415
13,1793622600,7312,6074,1010,0,103,55,13,36,True,3100000000.0,2.0,75.0,9452.0,21,41.333333333333336,299,106.6494,10.7316,False,782,55,1190,221,109,209,415
13,1793622600,6501,10234,1010,0,103,55,13,36,True,2600000000.0,2.0,60.0,9452.0,21,43.333333333333336,295,106.6493,10.7315,False,782,55,1190,221,109,209,415
13,1793622600,3686,4824,1010,0,103,55,13,36,False,3100000000.0,2.0,68.0,9452.0,21,45.588235294117645,295,106.6493,10.7315,False,782,55,1190,221,109,209,415
1270,1915201251,4346,660,1010,0,103,55,13,36,True,1980000000.0,1.0,57.0,9452.0,21,34.73684210526316,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,8718,1356,1010,0,103,55,13,36,False,1350000000.0,2.0,81.0,9452.0,21,16.666666666666668,326,106.6615,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,2933,6981,1010,0,103,55,13,36,True,2450000000.0,2.0,75.0,9452.0,21,32.666666666666664,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,7480,2247,1010,0,103,55,13,36,True,2000000000.0,1.0,62.0,9452.0,21,32.25806451612903,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,9190,5637,1010,0,103,55,13,36,True,2000000000.0,1.0,62.0,9452.0,21,32.25806451612903,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,1606,2895,1010,0,103,55,13,36,True,1900000000.0,1.0,50.0,9452.0,21,38.0,326,106.6615,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,7280,4108,1010,0,103,55,13,36,True,1950000000.0,1.0,50.0,9452.0,21,39.0,325,106.6614,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,794,8140,1010,0,103,55,13,36,True,1980000000.0,1.0,50.0,9452.0,21,39.6,327,106.6616,10.7348,False,858,55,1101,349,137,1117,121
1270,1915201251,7292,6076,1010,0,103,55,13,36,True,2390000000.0,2.0,79.0,9452.0,21,30.253164556962027,326,106.6615,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,749,8157,1010,0,103,55,13,36,True,1890000000.0,1.0,62.0,9452.0,21,30.483870967741936,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,7313,6073,1010,0,103,55,13,36,True,1950000000.0,1.0,57.0,9452.0,21,34.21052631578947,324,106.6613,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,793,9788,1010,0,103,55,13,36,True,1900000000.0,1.0,49.0,9452.0,21,38.775510204081634,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,2088,2997,1010,0,103,55,13,36,True,2400000000.0,2.0,68.0,9452.0,21,35.294117647058826,326,106.6615,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,9927,4556,1010,0,103,55,13,36,True,1690000000.0,2.0,81.0,9452.0,21,20.8641975308642,325,106.6614,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,1572,5636,1010,0,103,55,13,36,True,3200000000.0,2.0,74.0,9452.0,21,43.24324324324324,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,2141,5190,1010,0,103,55,13,36,True,2750000000.0,3.0,90.0,9452.0,21,30.55555555555556,325,106.6614,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,2089,6783,1010,0,103,55,13,36,True,2400000000.0,2.0,68.0,9452.0,21,35.294117647058826,326,106.6615,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,8797,530,1010,0,103,55,13,36,False,1500000000.0,2.0,57.0,9452.0,21,26.31578947368421,326,106.6615,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,7291,4109,1010,0,103,55,13,36,True,1900000000.0,1.0,50.0,9452.0,21,38.0,324,106.6613,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,792,9254,1010,0,103,55,13,36,True,1950000000.0,1.0,50.0,9452.0,21,39.0,325,106.6614,10.7348,False,858,55,1101,349,137,1117,121
1270,1915201251,1408,7775,1010,0,103,55,13,36,True,2350000000.0,2.0,78.0,9452.0,21,30.128205128205128,324,106.6613,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,1104,10122,1010,0,103,55,13,36,True,2160000000.0,2.0,68.0,9452.0,21,31.764705882352946,327,106.6616,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,6407,6055,1010,0,103,55,13,36,True,1950000000.0,1.0,50.0,9452.0,21,39.0,326,106.6615,10.7348,False,782,55,1101,349,137,1117,121
1270,1915201251,4491,10234,1010,0,103,55,13,36,True,2750000000.0,3.0,90.0,9452.0,21,30.55555555555556,325,106.6614,10.7348,False,782,55,1101,349,137,1117,121
